	Datum	Messung	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	Unnamed: 26	p_Probe_Ist_rounded / bar	cycle	Contact Resistance / mOhm*cm²	Contact Resistance Error / mOhm*cm²	Contact Resistance / mOhm*cm² - gemittelt	Gesamtwiderstand / mOhm*cm²	Gesamtwiderstand / mOhm*cm² - gemittelt	Gesamtwiderstand Error/ mOhm*cm²
1220	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:02	Referenz I (60 Zyklen)	9.02233	499.5	1.326884	1.317265	1.282713	1.270525	11.02416	10.944242	4.15	1.907418	-3762.558425	2674.4284989999996	0.0	0.0	-39.876024	12383.357605	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	21	-0.1435334624624609	0.02129738120343161	-0.09123736064372334	10.657175075075077	10.620552028712552	0.012912961701243638
1221	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:06	Referenz I (60 Zyklen)	9.018862	997.0	2.593228	2.6005409999999998	2.549057	2.5538	10.794277000000001	10.824717999999999	4.15	1.9066419999999997	-3762.433247	2683.397627	0.0	0.0	-39.874601	12191.521007	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	21	-0.1071500982948832	0.02129738120343161	-0.09123736064372334	10.610417803410233	10.620552028712552	0.012912961701243638
1222	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:10	Referenz I (60 Zyklen)	9.01118	1497.0	3.874132	3.876965	3.829961	3.830225	10.739911	10.747765	4.15	1.9050799999999999	-3763.497263	2683.3416829999996	0.0	0.0	-39.886696	12192.717566	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	21	-0.06515232297929163	0.02129738120343161	-0.09123736064372334	10.617460354041416	10.620552028712552	0.012912961701243638
1223	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:13	Referenz I (60 Zyklen)	9.014586	1997.0	5.143573	5.146669	5.0994019999999995	5.099929	10.688947	10.695382	4.15	1.905889	-3762.6210149999997	2683.392691	0.0	0.0	-39.876735	12191.626586	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	21	-0.04911355883825763	0.02129738120343161	-0.09123736064372334	10.597154882323485	10.620552028712552	0.012912961701243638
1224	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:16	Referenz I (60 Zyklen)	10.011393	499.5	1.262318	1.266205	1.2181469999999999	1.219465	10.487728	10.520024000000001	4.15	2.116661	-3547.439411	2714.074662	0.0	0.0	-37.441893	11535.383878	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	21	-0.19964157957957962	0.03481382180713078	-0.09675161021991929	10.120740840840842	10.096490279560161	0.013686655217061866
1225	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:21	Referenz I (60 Zyklen)	10.00525	997.0	2.475165	2.4652819999999998	2.4309939999999997	2.418542	10.302842	10.261706	4.15	2.1152599999999997	-3547.6897670000003	2723.103035	0.0	0.0	-37.444713	11342.280123	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	21	-0.07136197693079271	0.03481382180713078	-0.09675161021991929	10.118982046138415	10.096490279560161	0.013686655217061866
1226	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:24	Referenz I (60 Zyklen)	10.003772999999999	1497.0	3.6797760000000004	3.68643	3.6356050000000004	3.6396900000000003	10.201116	10.219563	4.15	2.114955	-3547.251643	2723.145816	0.0	0.0	-37.439778000000004	11341.365106000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	21	-0.0704492521710085	0.03481382180713078	-0.09675161021991929	10.078664495657984	10.096490279560161	0.013686655217061866
1227	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:27	Referenz I (60 Zyklen)	10.006074	1997.0	4.888736	4.888406	4.844565	4.841666	10.159366	10.158681	4.15	2.115425	-3549.880389	2723.0306370000003	0.0	0.0	-37.469389	11343.828613	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	21	-0.045553632198296334	0.03481382180713078	-0.09675161021991929	10.067573735603407	10.096490279560161	0.013686655217061866
1228	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:30	Referenz I (60 Zyklen)	11.995928999999999	499.5	1.163493	1.165074	1.119322	1.118334	9.66666	9.679797	4.15	2.536043	-3131.659463	2762.283601	0.0	0.0	-32.798801	10504.264862	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	21	-0.19006236386386366	0.03210161169485822	-0.09901466481382015	9.299672272272273	9.272554920372361	0.015612825775220619
1229	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:35	Referenz I (60 Zyklen)	12.016721	997.0	2.278108	2.279096	2.233937	2.2323560000000002	9.482594	9.486708	4.15	2.540485	-3128.029291	2771.573607	0.0	0.0	-32.75861	10305.565156	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	21	-0.09398662286860482	0.03210161169485822	-0.09901466481382015	9.29873475426279	9.272554920372361	0.015612825775220619
1230	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:38	Referenz I (60 Zyklen)	12.004063	1497.0	3.377042	3.3828400000000003	3.332871	3.336099	9.361873	9.377946000000001	4.15	2.537786	-3130.783215	2771.492981	0.0	0.0	-32.789099	10307.289612999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	21	-0.06926202805611226	0.03210161169485822	-0.09901466481382015	9.239421943887777	9.272554920372361	0.015612825775220619
1231	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:41	Referenz I (60 Zyklen)	11.995805	1997.0	4.496466000000001	4.493436	4.4522949999999994	4.446695	9.344184	9.337886	4.15	2.536079	-3133.036425	2771.599933	0.0	0.0	-32.814046999999995	10305.002068000002	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	21	-0.042747644466699874	0.03210161169485822	-0.09901466481382015	9.2523907110666	9.272554920372361	0.015612825775220619
1232	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:45	Referenz I (60 Zyklen)	15.015357	499.4	1.052743	1.053336	1.008572	1.0065959999999998	8.748267	8.753194	4.15	3.174318	-2508.6466809999997	2842.757578	0.0	0.0	-25.985838	8783.043625	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	21	-0.1859944769723656	0.030983990427501433	-0.09395599507171659	8.38120504605527	8.335297009856566	0.01919224231007425
1233	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:49	Referenz I (60 Zyklen)	15.004829	997.0	2.049229	2.041191	2.005058	1.9944509999999998	8.529889	8.496432	4.15	3.1722240000000004	-2503.451778	2852.296064	0.0	0.0	-25.929728	8579.029304000002	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	21	-0.07520160682046217	0.030983990427501433	-0.09395599507171659	8.346028786359076	8.335297009856566	0.01919224231007425
1234	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:52	Referenz I (60 Zyklen)	15.013988000000001	1497.0	3.0469	3.045846	3.00273	2.9991060000000003	8.446651	8.443729	4.15	3.174193	-2503.514367	2852.190757	0.0	0.0	-25.930403	8581.281662000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	21	-0.05976379859719394	0.030983990427501433	-0.09395599507171659	8.324201402805611	8.335297009856566	0.01919224231007425
1235	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:56	Referenz I (60 Zyklen)	15.013646	1997.0	4.03324	4.0418709999999995	3.989069	3.9951309999999998	8.381546	8.399481	4.15	3.174068	-2507.019362	2852.226956	0.0	0.0	-25.96826	8580.507414	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	21	-0.054864097896844655	0.030983990427501433	-0.09395599507171659	8.28975280420631	8.335297009856566	0.01919224231007425
1236	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:33:59	Referenz I (60 Zyklen)	18.00597	499.4	0.9573440000000001	0.96334	0.9131729999999999	0.9165989999999999	7.955503	8.005325	4.15	3.806708	-1879.562688	2923.537792	0.0	0.0	-19.270982999999998	7055.272444	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	21	-0.20844148478173707	0.03692915009304445	-0.1030508729661932	7.588442030436525	7.600106254067613	0.004399026505674839
1237	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:03	Referenz I (60 Zyklen)	17.98297	997.0	1.871146	1.873189	1.826975	1.8264479999999998	7.788622	7.797124	4.15	3.8018160000000005	-1872.928234	2933.285269	0.0	0.0	-19.201006	6846.788105	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	21	-0.09618173420260767	0.03692915009304445	-0.1030508729661932	7.604760531594785	7.600106254067613	0.004399026505674839
1238	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:07	Referenz I (60 Zyklen)	17.993342000000002	1497.0	2.788769	2.793052	2.744599	2.746312	7.731057000000001	7.742928999999999	4.15	3.803986	-1875.869926	2933.219452	0.0	0.0	-19.232032	6848.195831999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	21	-0.06716060888443476	0.03692915009304445	-0.1030508729661932	7.60860778223113	7.600106254067613	0.004399026505674839
1239	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:10	Referenz I (60 Zyklen)	17.991367	1997.0	3.700661	3.69539	3.6564900000000002	3.64865	7.690407	7.679454	4.15	3.803486	-1881.315186	2933.158571	0.0	0.0	-19.289471	6849.49798	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	21	-0.04041966399599328	0.03692915009304445	-0.1030508729661932	7.598614672008013	7.600106254067613	0.004399026505674839
1240	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:13	Referenz I (60 Zyklen)	20.006773000000003	499.4	0.916694	0.92381	0.8725229999999999	0.8770690000000001	7.617703	7.676831	4.15	4.229703	-1467.725757	2974.486654	0.0	0.0	-14.959071	5965.550459	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	21	-0.2130946649979979	0.038134517266511826	-0.10112804704564304	7.250641670004004	7.227906905908713	0.011651418043974376
1241	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:18	Referenz I (60 Zyklen)	20.001905999999998	997.0	1.784773	1.779305	1.740602	1.732564	7.429094999999999	7.406333999999999	4.15	4.228635	-1459.526571	2984.416788	0.0	0.0	-14.873876000000001	5753.159354	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	21	-0.08054999899699045	0.038134517266511826	-0.10112804704564304	7.245234002006018	7.227906905908713	0.011651418043974376
1242	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:21	Referenz I (60 Zyklen)	19.995001000000002	1497.0	2.643431	2.6483060000000003	2.5992599999999997	2.601566	7.328148	7.341664	4.15	4.227215	-1456.0215759999999	2984.457923	0.0	0.0	-14.837464	5752.279522999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	21	-0.06798330260521057	0.038134517266511826	-0.10112804704564304	7.205697394789579	7.227906905908713	0.011651418043974376
1243	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:24	Referenz I (60 Zyklen)	19.992217	1997.0	3.5136839999999996	3.510785	3.4695129999999996	3.4640449999999996	7.301847	7.2958229999999995	4.15	4.226458	-1462.030139	2984.385525	0.0	0.0	-14.899887	5753.828025	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	21	-0.04288422158237326	0.038134517266511826	-0.10112804704564304	7.210054556835253	7.227906905908713	0.011651418043974376
1244	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:27	Referenz I (60 Zyklen)	20.996712	499.5	0.8927780000000001	0.898576	0.848608	0.851836	7.417478999999999	7.465648	4.15	4.438984	-1257.4260359999998	3004.910553	0.0	0.0	-12.781742	5314.827550999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	21	-0.20757555155155094	0.03803717246578102	-0.09586066923271008	7.050496896896898	7.05196266153458	0.007033752031135667
1245	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:32	Referenz I (60 Zyklen)	20.984535	997.0	1.7425419999999998	1.737008	1.6983709999999999	1.6902669999999997	7.253309	7.230272	4.15	4.436252	-1246.410337	3014.9213210000003	0.0	0.0	-12.668137	5100.71178	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	21	-0.08041200300902762	0.03803717246578102	-0.09586066923271008	7.069447993981945	7.05196266153458	0.007033752031135667
1246	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:35	Referenz I (60 Zyklen)	20.979979	1497.0	2.588286	2.580117	2.544116	2.533377	7.175275999999999	7.152628999999999	4.15	4.435292	-1250.353456	3014.926258	0.0	0.0	-12.708797	5100.606201	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	21	-0.049901206746826965	0.03803717246578102	-0.09586066923271008	7.052826586506345	7.05196266153458	0.007033752031135667
1247	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:38	Referenz I (60 Zyklen)	20.973307000000002	1997.0	3.4294849999999997	3.429156	3.385314	3.382415	7.1268720000000005	7.126187	4.15	4.433967	-1254.609522	3014.9575210000003	0.0	0.0	-12.752691	5099.937529	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	21	-0.045553915623434804	0.03803717246578102	-0.09586066923271008	7.03507916875313	7.05196266153458	0.007033752031135667
1248	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:42	Referenz I (60 Zyklen)	24.008829000000002	499.5	0.8458040000000001	0.845672	0.801633	0.798932	7.027197999999999	7.026103	4.15	5.075743	-626.83978	3079.40562	0.0	0.0	-6.347980000000001	3721.4864979999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	21	-0.18294444294294276	0.029835137356307637	-0.09771928363408566	6.6602141141141145	6.616048182731829	0.016791267840721984
1249	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:46	Referenz I (60 Zyklen)	23.940791	997.0	1.635284	1.635679	1.591113	1.5889389999999999	6.806848	6.8084940000000005	4.15	5.061382	-627.215315	3089.845869	0.0	0.0	-6.35177	3498.184775	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	21	-0.09275304312938815	0.029835137356307637	-0.09771928363408566	6.622987913741224	6.616048182731829	0.016791267840721984
1250	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:49	Referenz I (60 Zyklen)	23.982858	1497.0	2.4237759999999997	2.42786	2.3796049999999997	2.38112	6.719218	6.730542	4.15	5.070335	-624.586569	3089.786634	0.0	0.0	-6.325239	3499.451736	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	21	-0.0668873159652641	0.029835137356307637	-0.09771928363408566	6.596767368069472	6.616048182731829	0.016791267840721984
1251	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:53	Referenz I (60 Zyklen)	23.999295999999998	1997.0	3.2125310000000002	3.2148369999999997	3.16836	3.168097	6.676016000000001	6.680808	4.15	5.073698	-623.835498	3089.7997969999997	0.0	0.0	-6.317659	3499.170189	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	21	-0.04829233249874765	0.029835137356307637	-0.09771928363408566	6.584223335002505	6.616048182731829	0.016791267840721984
1252	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:34:56	Referenz I (60 Zyklen)	26.972932	499.5	0.790791	0.798038	0.74662	0.7512979999999999	6.570136	6.630348	4.15	5.701818	-2.9505060000000003	3158.475163	0.0	0.0	-0.11591300000000002	2030.304071	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	21	-0.21359942542542543	0.039514444405229825	-0.09721767111816704	6.203149149149149	6.214585407763666	0.008316578563879977
1253	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:00	Referenz I (60 Zyklen)	26.989541	997.0	1.5422559999999998	1.536261	1.498086	1.4895209999999999	6.4196230000000005	6.394667	4.15	5.705945	10.819122	3169.028973	0.0	0.0	0.020199	1804.573447	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	21	-0.07945140371113313	0.039514444405229825	-0.09721767111816704	6.235764192577734	6.214585407763666	0.008316578563879977
1254	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:04	Referenz I (60 Zyklen)	26.996244	1497.0	2.2877919999999996	2.280084	2.2436220000000002	2.2333439999999998	6.342243	6.320874	4.15	5.707279	10.005462	3168.843039	0.0	0.0	0.012158	1808.550305	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	21	-0.050540106212423996	0.039514444405229825	-0.09721767111816704	6.219793787575152	6.214585407763666	0.008316578563879977
1255	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:07	Referenz I (60 Zyklen)	26.982854	1997.0	3.0274650000000003	3.026872	2.983294	2.980132	6.291427	6.2901940000000005	4.15	5.704511	8.56591	3168.958219	0.0	0.0	-0.00207	1806.0867649999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	21	-0.0452797491236856	0.039514444405229825	-0.09721767111816704	6.199634501752629	6.214585407763666	0.008316578563879977
1256	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:10	Referenz I (60 Zyklen)	29.912304	499.5	0.757718	0.762	0.713547	0.71526	6.295351999999999	6.330932	4.15	6.323514	618.059729	3233.757108	0.0	0.0	5.963583	420.13285999999994	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		30.0	21	-0.20128176576576529	0.033657157646063016	-0.10487845235879012	5.928368468468469	5.9006980952824195	0.012120398524017152
1257	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:15	Referenz I (60 Zyklen)	29.924884999999996	997.0	1.464382	1.468204	1.420212	1.421463	6.095473	6.111379	4.15	6.326617	634.270337	3244.50675	0.0	0.0	6.120691000000001	190.213664	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		30.0	21	-0.09988217803410215	0.033657157646063016	-0.10487845235879012	5.911614643931796	5.9006980952824195	0.012120398524017152
1258	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:18	Referenz I (60 Zyklen)	29.947171	1497.0	2.168675	2.1722330000000003	2.124505	2.125493	6.0120260000000005	6.021888	4.15	6.331171	631.891947	3244.424478	0.0	0.0	6.097645	191.97333999999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		30.0	21	-0.06615584034736122	0.033657157646063016	-0.10487845235879012	5.889576319305277	5.9006980952824195	0.012120398524017152
1259	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:21	Referenz I (60 Zyklen)	29.947793	1997.0	2.8703990000000004	2.87646	2.826228	2.82972	5.965025	5.977621	4.15	6.331388	630.953108	3244.4738420000003	0.0	0.0	6.088548	190.91753400000002	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		30.0	21	-0.05219402528793182	0.033657157646063016	-0.10487845235879012	5.873232949424136	5.9006980952824195	0.012120398524017152
1260	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:31	Referenz I (60 Zyklen)	1.034216	499.4	3.4044489999999996	3.4049110000000002	3.3602790000000002	3.35817	28.290878999999997	28.294711	4.15	0.21864499999999998	-5435.0662950000005	2451.556806	0.0	0.0	-59.621545999999995	17150.258674	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	22	-0.18544335542650892	0.03327744659536375	-0.09596254337044297	27.92382428914698	27.68183016325911	0.0948166292436941
1261	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:34	Referenz I (60 Zyklen)	1.041136	997.0	6.705667999999999	6.713310000000001	6.661497	6.66657	27.912258	27.944069	4.15	0.220108	-5435.692186	2459.973026	0.0	0.0	-59.629231999999995	16970.247968	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	22	-0.10783562838515515	0.03327744659536375	-0.09596254337044297	27.72839774322969	27.68183016325911	0.0948166292436941
1262	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:37	Referenz I (60 Zyklen)	1.0406229999999999	1497.0	9.996544	9.986134	9.952373	9.939394	27.712529999999997	27.683673	4.15	0.21999899999999997	-5432.187193	2459.86443	0.0	0.0	-59.58619300000001	16972.570687	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	22	-0.046797104542417145	0.03327744659536375	-0.09596254337044297	27.590078790915165	27.68183016325911	0.0948166292436941
1263	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:41	Referenz I (60 Zyklen)	1.041369	1997.0	13.270095000000001	13.268053	13.225924	13.221312	27.576812	27.572568	4.15	0.220167	-5430.434697	2459.941764	0.0	0.0	-59.564677	16970.91663	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	22	-0.043774085127690654	0.03327744659536375	-0.09596254337044297	27.48501982974462	27.68183016325911	0.0948166292436941
1264	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:44	Referenz I (60 Zyklen)	2.003303	499.5	2.508699	2.501913	2.464529	2.455173	20.843047	20.786667	4.15	0.42352	-5237.597475	2469.007919	0.0	0.0	-57.208472	16777.004761	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	22	-0.15530011661661547	0.025795994691916242	-0.09065858584369657	20.47606676676677	20.372496078312608	0.03740931027236923
1265	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:48	Referenz I (60 Zyklen)	2.015759	997.0	4.939334	4.945264	4.895163	4.898523	20.559917000000002	20.584598	4.15	0.42611099999999996	-5233.153644	2477.394527	0.0	0.0	-57.154438	16597.627443	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	22	-0.10427169307923556	0.025795994691916242	-0.09065858584369657	20.37605461384153	20.372496078312608	0.03740931027236923
1266	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:52	Referenz I (60 Zyklen)	2.019507	1497.0	7.378205	7.383278	7.334035000000001	7.336538000000001	20.453943	20.468006	4.15	0.426972	-5231.150791	2477.425789	0.0	0.0	-57.130089	16596.958781	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	22	-0.06825642351368977	0.025795994691916242	-0.09065858584369657	20.33149315297262	20.372496078312608	0.03740931027236923
1267	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:55	Referenz I (60 Zyklen)	2.021808	1997.0	9.815694	9.805021	9.771523	9.758281	20.398162	20.375982	4.15	0.42741999999999997	-5231.21338	2477.369846	0.0	0.0	-57.13085	16598.155334	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	22	-0.034806110165245485	0.025795994691916242	-0.09065858584369657	20.30636977966951	20.372496078312608	0.03740931027236923
1268	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:35:58	Referenz I (60 Zyklen)	3.02968	499.5	2.111357	2.1128720000000003	2.067186	2.066132	17.541803	17.554393	4.15	0.640515	-5011.149864999999	2517.711804	0.0	0.0	-54.469828	15735.299565000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	22	-0.18978719069069072	0.03329089753485333	-0.0982286954868834	17.17481861861862	17.138338859026234	0.017385708059672347
1269	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:36:03	Referenz I (60 Zyklen)	3.032168	997.0	4.164085	4.170278	4.119914	4.123537000000001	17.33295	17.358728	4.15	0.640995	-5010.962098	2526.198791	0.0	0.0	-54.467569	15553.775259999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	22	-0.10481881444332863	0.03329089753485333	-0.0982286954868834	17.149090371113342	17.138338859026234	0.017385708059672347
1270	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:36:06	Referenz I (60 Zyklen)	3.035683	1497.0	6.226168	6.221293	6.181998	6.1745529999999995	17.260253	17.246737	4.15	0.641757	-5010.711741	2526.088549	0.0	0.0	-54.464558	15556.133176	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	22	-0.05446679659318576	0.03329089753485333	-0.0982286954868834	17.137803406813628	17.138338859026234	0.017385708059672347
1271	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:36:09	Referenz I (60 Zyklen)	3.033925	1997.0	8.268751	8.266775	8.224581	8.220035000000001	17.183434	17.179327	4.15	0.641412	-5010.836918999999	2526.147784	0.0	0.0	-54.466064	15554.866236000002	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	22	-0.04384198022032848	0.03329089753485333	-0.0982286954868834	17.091643039559344	17.138338859026234	0.017385708059672347
1272	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:36:12	Referenz I (60 Zyklen)	5.018585	499.5	1.7169130000000001	1.719614	1.6727419999999997	1.6728740000000002	14.264644	14.287087	4.15	1.0609549999999999	-4600.064192	2566.101479	0.0	0.0	-49.573062	14700.314863999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	22	-0.19471537187187238	0.03324795179808137	-0.09892046742161664	13.897656256256255	13.872825315156767	0.013962020457904187
1273	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	16:36:17	Referenz I (60 Zyklen)	5.023358999999999	997.0	3.3826419999999997	3.38027	3.3384709999999997	3.33353	14.080205	14.070332	4.15	1.061971	-4596.121074000001	2574.647712	0.0	0.0	-49.526546	14517.523384999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	22	-0.0869941594784347	0.03324795179808137	-0.09892046742161664	13.896343681043131	13.872825315156767	0.013962020457904187
