Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
06.07.2020	13:37:37	Messung I (5 Zyklen)	27,015771	1998,000000	34,971638	0,054347	34,895954	0,052173	39,382475	0,061202	2,250000	3,096663	-2597,836278	2786,545232	0,000000	0,000000	-26,950952	9985,343894	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:40	Messung I (5 Zyklen)	30,019921	499,700000	8,232186	0,048286	8,156502	0,046112	37,067078	0,217417	2,250000	3,440842	-2262,295619	2820,857081	0,000000	0,000000	-23,337245	9251,463391	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:45	Messung I (5 Zyklen)	30,001678	998,000000	16,310750	0,048154	16,235066	0,045980	36,772733	0,108564	2,250000	3,438928	-2262,984100	2830,295190	0,000000	0,000000	-23,344613	9049,595976	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:48	Messung I (5 Zyklen)	30,023306	1498,000000	24,358428	0,032869	24,282744	0,030695	36,586424	0,049370	2,250000	3,441328	-2261,920084	2830,232664	0,000000	0,000000	-23,333227	9050,933313	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:51	Messung I (5 Zyklen)	30,023449	1998,000000	32,369886	0,045980	32,294202	0,043806	36,452575	0,051779	2,250000	3,441457	-2262,107852	2830,211273	0,000000	0,000000	-23,335236	9051,390823	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:01	Messung I (5 Zyklen)	1,047873	499,700000	50,576066	0,052305	50,500382	0,050131	227,728935	0,235513	2,250000	0,120387	-5527,886027	2389,859301	0,000000	0,000000	-60,764026	18469,878495	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:05	Messung I (5 Zyklen)	1,070877	998,000000	90,217693	0,043213	90,142010	0,041039	203,396604	0,097424	2,250000	0,122764	-5524,130677	2397,925038	0,000000	0,000000	-60,717699	18297,364108	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:09	Messung I (5 Zyklen)	1,080141	1498,000000	136,289895	0,052634	136,214211	0,050460	204,707786	0,079057	2,250000	0,123806	-5522,878893	2397,897067	0,000000	0,000000	-60,702259	18297,962384	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:12	Messung I (5 Zyklen)	1,084243	1998,000000	182,367771	0,058103	182,292087	0,055928	205,369112	0,065431	2,250000	0,124257	-5521,940056	2397,941492	0,000000	0,000000	-60,690679	18297,012182	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:15	Messung I (5 Zyklen)	1,914753	499,700000	41,637178	0,048945	41,561494	0,046771	187,479788	0,220384	2,250000	0,219506	-5437,882807	2396,065739	0,000000	0,000000	-59,656135	18337,131810	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:20	Messung I (5 Zyklen)	1,947911	998,000000	78,959021	0,049274	78,883337	0,047100	178,013825	0,111089	2,250000	0,223241	-5434,628171	2404,215394	0,000000	0,000000	-59,616166	18162,822570	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:23	Messung I (5 Zyklen)	1,959240	1498,000000	118,789792	0,041302	118,714108	0,039128	178,422585	0,062036	2,250000	0,224569	-5433,438976	2404,157805	0,000000	0,000000	-59,601563	18164,054313	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:26	Messung I (5 Zyklen)	1,969681	1998,000000	158,536229	0,051317	158,460545	0,049142	178,531789	0,057789	2,250000	0,225726	-5435,942543	2404,230202	0,000000	0,000000	-59,632307	18162,505836	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:29	Messung I (5 Zyklen)	2,997501	499,700000	35,286760	0,044860	35,211076	0,042686	158,885752	0,201991	2,250000	0,343559	-5321,404370	2405,010121	0,000000	0,000000	-58,229718	18145,824514	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
